raw_description,vat_code
dd amazon kindle 6470 online uk,zero_rated
IZ *ALDI STORES LEEDS PLC REF-6833,zero_rated
SQ *PAYROLL TRANSFER 8987 BRISTOL DIRECT,outside_scope
dd eon next 3382 glasgow store ref-6810,reduced_rate
POS WATERSTONES  LTD,zero_rated
PAYMENT TO INTRA ACCOUNT TRANSFER 1213  PLC REF-9432,outside_scope
PAYMENT TO BRITISH GAS BRISTOL STORE,reduced_rate
POS EON NEXT 9919 UK LTD REF-5134,reduced_rate
POS XERO SOFTWARE LEEDS,standard_rate
CARD NATIONAL EXPRESS 9447 LEEDS REF-2533,zero_rated
IZ *TRAINLINE 2127 UK STORE,zero_rated
Iz *Stationery Station 9347 Online,standard_rate
CARD HSBC BANK FEES 5496 BRISTOL ONLINE,exempt
SQ *HSBC BANK FEES 8208  PLC,exempt
POS AMAZON KINDLE 6694  DIRECT,zero_rated
sq *asda supermarket 9137 leeds direct,zero_rated
IZ *NATIONAL EXPRESS LEEDS STORE REF-4507,zero_rated
DD AMAZON KINDLE LEEDS PLC,zero_rated
PAYMENT TO INTRA ACCOUNT TRANSFER 555 BRISTOL PLC,outside_scope
INTRA ACCOUNT TRANSFER 1026 ONLINE UK REF-7734,outside_scope
POS OCTOPUS ENERGY  LTD REF-1387,reduced_rate
POS TFL TRAVEL 5095 LEEDS DIRECT REF-6307,zero_rated
payment to tesco express birmingham ltd,zero_rated
aldi stores 5015 glasgow online,zero_rated
Dd Hmrc Shipley 1036  Direct,outside_scope
Dd Barclays Bank 4398  Ref-7923,exempt
Sq *Xero Software Birmingham Uk Ref-5718,standard_rate
pos westminster council 2519 uk direct,outside_scope
PAYMENT TO ADOBE CREATIVE 7936 LEEDS DIRECT,standard_rate
Sq *Octopus Energy  Ltd,reduced_rate
DD DIRECTOR DRAWINGS 5429  STORE,outside_scope
Card Trainline 7984 Uk Ltd Ref-5559,zero_rated
IZ *TESCO STORES MANCHESTER UK,zero_rated
card octopus energy  direct,reduced_rate
DD ADOBE CREATIVE 8624  LTD REF-5193,standard_rate
PAYMENT TO AVIVA INSURANCE GLASGOW DIRECT,exempt
Dd Hsbc Bank Fees 9450 Leeds Ltd Ref-9874,exempt
IZ *LINKEDIN PREMIUM BIRMINGHAM UK,standard_rate
dd tesco stores birmingham store,zero_rated
Payment To Uber Eats 2250 Online Direct Ref-3610,standard_rate
sq *stationery station glasgow ltd,standard_rate
DD TESCO STORES 2604 LONDON STORE REF-7916,zero_rated
PAYMENT TO AA BREAKDOWN 4985 LONDON DIRECT,exempt
SQ *BRITISH GAS  DIRECT,reduced_rate
Sq *National Express 5833 Glasgow Plc Ref-2081,zero_rated
Barclays Bank 3468 Leeds Direct Ref-4247,exempt
sq *adobe creative glasgow direct ref-6787,standard_rate
CARD NATIONAL EXPRESS 7686 UK UK REF-9078,zero_rated
POS SAINSBURYS 4658 MANCHESTER ONLINE REF-7046,zero_rated
SQ *HMRC PAYMENTS 7583 BIRMINGHAM LTD,outside_scope
Sq *Westminster Council Birmingham Online,outside_scope
CARD AMAZON UK 5790 UK LTD REF-5945,standard_rate
PAYMENT TO DELIVEROO  LTD,standard_rate
Payment To Trainline Birmingham Ltd,zero_rated
DD XERO SOFTWARE 6330 BIRMINGHAM DIRECT REF-6635,standard_rate
PAYMENT TO AVIVA INSURANCE  LTD,exempt
POS BOOTS UK 8096,standard_rate
SQ *QUICKBOOKS 8975 LEEDS ONLINE,standard_rate
Sq *Asda Supermarket 6537  Plc,zero_rated
Iz *Quickbooks 5193 Leeds Store,standard_rate
POS AMAZON KINDLE BRISTOL PLC,zero_rated
MICROSOFT 365 4966  REF-5563,standard_rate
POS WATERSTONES 9930 GLASGOW LTD,zero_rated
ADOBE CREATIVE 5862 LEEDS UK,standard_rate
HMRC PAYMENTS 2282 ONLINE UK,outside_scope
Iz *Eon Next 753 Online Online,reduced_rate
Sq *Post Office 6759 Uk Direct Ref-1494,exempt
POS WATERSTONES 8584  REF-8935,zero_rated
payment to hmrc shipley 8334 glasgow direct ref-5277,outside_scope
SQ *DELIVEROO LEEDS PLC REF-1585,standard_rate
POS LINKEDIN PREMIUM 5190  REF-7607,standard_rate
PAYMENT TO AMAZON KINDLE 9113 MANCHESTER ONLINE,zero_rated
IZ *EON NEXT LONDON STORE,reduced_rate
IZ *AMAZON UK 6125 BIRMINGHAM PLC REF-1345,standard_rate
POS HMRC SHIPLEY 3887 ONLINE DIRECT,outside_scope
IZ *DIRECTOR DRAWINGS 5996 ONLINE STORE,outside_scope
SQ *AA BREAKDOWN LONDON UK,exempt
SQ *SAINSBURYS 4106  LTD,zero_rated
PAYMENT TO OCTOPUS ENERGY 8273  UK REF-7630,reduced_rate
card uber eats  store ref-4946,standard_rate
POS OCTOPUS ENERGY 5062 LEEDS ONLINE REF-9879,reduced_rate
IZ *TESCO EXPRESS  DIRECT REF-2076,zero_rated
POS LINKEDIN PREMIUM  DIRECT,standard_rate
card amazon uk 2043 london plc,standard_rate
sainsburys 1891  online ref-3692,zero_rated
IZ *GOOGLE WORKSPACE 2438  ONLINE,standard_rate
POS LIDL GB 5252 BRISTOL REF-5448,zero_rated
PAYMENT TO POST OFFICE 8809  REF-4766,exempt
IZ *STATIONERY STATION 2006  UK REF-5050,standard_rate
IZ *POST OFFICE 6656  REF-3130,exempt
IZ *SAINSBURYS,zero_rated
ALDI STORES 246 ONLINE UK REF-8786,zero_rated
POS OCTOPUS ENERGY 4906 BIRMINGHAM ONLINE REF-1652,reduced_rate
QUICKBOOKS 1022,standard_rate
PAYMENT TO SAINSBURYS 5992 GLASGOW DIRECT,zero_rated
IZ *NATIONAL EXPRESS UK DIRECT,zero_rated
POS NATIONAL EXPRESS  ONLINE,zero_rated
PAYMENT TO QUICKBOOKS ONLINE,standard_rate
CARD LINKEDIN PREMIUM 6809 ONLINE ONLINE REF-9231,standard_rate
PAYMENT TO EDF ENERGY BRISTOL DIRECT,reduced_rate
POS SAGE SUBSCRIPTION  STORE REF-5104,standard_rate
pos aldi stores 5636  ref-8849,zero_rated
QUICKBOOKS 9011,standard_rate
PAYMENT TO AA BREAKDOWN 5338 LONDON ONLINE,exempt
SQ *AMAZON KINDLE GLASGOW,zero_rated
POS PAYROLL TRANSFER,outside_scope
PAYMENT TO AA BREAKDOWN 4232 BIRMINGHAM DIRECT,exempt
card xero software 3703 glasgow uk ref-1512,standard_rate
sq *trainline 2175 london online,zero_rated
POS GOOGLE WORKSPACE BIRMINGHAM STORE,standard_rate
asda supermarket birmingham direct ref-1960,zero_rated
Card Aa Breakdown 7377 Leeds Plc,exempt
SQ *SAINSBURYS BIRMINGHAM,zero_rated
hmrc shipley 9925 manchester online,outside_scope
CARD STATIONERY STATION 4450 MANCHESTER ONLINE,standard_rate
CARD STATIONERY STATION LONDON,standard_rate
DD WESTMINSTER COUNCIL LONDON LTD,outside_scope
TESCO EXPRESS ONLINE PLC,zero_rated
card asda supermarket 6442 leeds ref-7858,zero_rated
SQ *OCTOPUS ENERGY 5047 BIRMINGHAM,reduced_rate
IZ *LNER TICKETS 2483 UK LTD,zero_rated
Card Tesco Express 7478  Store Ref-5582,zero_rated
DD BOOTS UK 172 LEEDS DIRECT,standard_rate
CARD AMAZON EU  LTD,standard_rate
DD INTRA ACCOUNT TRANSFER 9428 LEEDS UK,outside_scope
IZ *EON NEXT 4749  PLC REF-5909,reduced_rate
PAYMENT TO ADOBE CREATIVE 6953  UK,standard_rate
PAYMENT TO ALDI STORES 4585  DIRECT,zero_rated
Iz *Asda Supermarket 5358 Leeds Store,zero_rated
SQ *WATERSTONES  STORE,zero_rated
NATIONAL EXPRESS 3974 BRISTOL LTD,zero_rated
BARCLAYS BANK 658  STORE REF-6853,exempt
DELIVEROO 166  PLC REF-6314,standard_rate
EDF ENERGY 3983 LEEDS ONLINE REF-5081,reduced_rate
POS ALDI STORES 2473 UK DIRECT REF-6527,zero_rated
SQ *SAINSBURYS 3037 ONLINE,zero_rated
DD UBER EATS 9975 LONDON STORE REF-8081,standard_rate
POS SAINSBURYS 8273 LEEDS STORE,zero_rated
IZ *HMRC SHIPLEY 4422 GLASGOW DIRECT REF-9490,outside_scope
sq *tesco stores 7779 bristol online ref-7594,zero_rated
POS BARCLAYS BANK BIRMINGHAM,exempt
Dd Microsoft 365 8814  Online,standard_rate
iz *trainline  direct,zero_rated
EON NEXT 3318  LTD,reduced_rate
SQ *TESCO STORES LEEDS LTD REF-9004,zero_rated
Trainline 3219 Leeds Store,zero_rated
SQ *HSBC BANK FEES 7637  UK REF-8659,exempt
Dd Hmrc Shipley Uk Direct Ref-9274,outside_scope
CARD EDF ENERGY 8485  DIRECT REF-4352,reduced_rate
ADOBE CREATIVE 3711  PLC,standard_rate
Iz *Royal Mail 3613 Leeds Uk,exempt
IZ *TESCO STORES 620 MANCHESTER ONLINE,zero_rated
POS MICROSOFT 365  LTD,standard_rate
Sq *Amazon Uk 5382 Online Ltd,standard_rate
payment to westminster council glasgow direct,outside_scope
PAYMENT TO ROYAL MAIL 9393 BIRMINGHAM UK,exempt
ASDA SUPERMARKET BRISTOL PLC REF-8429,zero_rated
SQ *HMRC SHIPLEY 5498  ONLINE REF-6364,outside_scope
DD POST OFFICE 1820  PLC,exempt
LNER TICKETS 7865 UK,zero_rated
iz *british gas 2249 online ltd ref-5423,reduced_rate
IZ *BOOTS UK 5387 GLASGOW DIRECT,standard_rate
POS TESCO EXPRESS GLASGOW,zero_rated
SQ *LIDL GB 2544 LONDON,zero_rated
Pos Xero Software 6477  Direct,standard_rate
sq *boots uk online ltd,standard_rate
Dd Octopus Energy 9973  Plc Ref-2103,reduced_rate
DD AVIVA INSURANCE 4727 LEEDS DIRECT,exempt
BRITISH GAS GLASGOW,reduced_rate
SQ *TESCO EXPRESS 3585  UK,zero_rated
PAYMENT TO XERO SOFTWARE GLASGOW ONLINE,standard_rate
PAYROLL TRANSFER 5915  ONLINE REF-6473,outside_scope
POS STATIONERY STATION 3166 BIRMINGHAM DIRECT,standard_rate
CARD OCTOPUS ENERGY 2381 LEEDS UK REF-5833,reduced_rate
DD TESCO EXPRESS 251 BRISTOL ONLINE,zero_rated
Linkedin Premium 9402 Glasgow Online,standard_rate
IZ *GOOGLE WORKSPACE LEEDS LTD,standard_rate
Card Director Drawings 806 Manchester Ltd,outside_scope
POS LINKEDIN PREMIUM 4353 GLASGOW ONLINE,standard_rate
SQ *SAINSBURYS 6690 ONLINE UK,zero_rated
ASDA SUPERMARKET 3751 ONLINE LTD,zero_rated
payment to stationery station manchester plc,standard_rate
SQ *UBER EATS 8067  REF-4591,standard_rate
PAYMENT TO DELIVEROO 8360 ONLINE REF-9578,standard_rate
sq *asda supermarket 8383  ltd ref-9123,zero_rated
Iz *Eon Next 1679  Store,reduced_rate
edf energy london,reduced_rate
PAYMENT TO ADOBE CREATIVE BIRMINGHAM PLC,standard_rate
DD SAGE SUBSCRIPTION 4484 ONLINE UK,standard_rate
NATIONAL EXPRESS LEEDS PLC REF-9419,zero_rated
Sq *Hsbc Bank Fees 2747 Uk Online,exempt
CARD ASDA SUPERMARKET 6052 UK STORE REF-2868,zero_rated
POS POST OFFICE BIRMINGHAM,exempt
CARD HMRC PAYMENTS 9222  REF-5147,outside_scope
CARD LINKEDIN PREMIUM 5071 LONDON DIRECT,standard_rate
ALDI STORES MANCHESTER STORE,zero_rated
SQ *UBER EATS 4403 GLASGOW DIRECT,standard_rate
POS HMRC PAYMENTS 5184 LEEDS STORE,outside_scope
POS QUICKBOOKS GLASGOW,standard_rate
amazon eu 897  plc ref-5999,standard_rate
PAYMENT TO ASDA SUPERMARKET 9944 LEEDS,zero_rated
Sq *Asda Supermarket 6405 Leeds Ltd,zero_rated
DD SAGE SUBSCRIPTION  LTD,standard_rate
Sq *Quickbooks,standard_rate
IZ *AA BREAKDOWN 2205 ONLINE UK REF-9458,exempt
Sq *British Gas  Ref-5550,reduced_rate
QUICKBOOKS 9688 BIRMINGHAM LTD,standard_rate
POS DELIVEROO  UK REF-2766,standard_rate
POS EDF ENERGY 4128 UK UK,reduced_rate
LIDL GB 8674 UK REF-2449,zero_rated
IZ *LIDL GB 8934 MANCHESTER ONLINE REF-6119,zero_rated
AVIVA INSURANCE 8014 LONDON ONLINE REF-3509,exempt
SQ *EDF ENERGY 684 BIRMINGHAM,reduced_rate
IZ *OCTOPUS ENERGY 5722  DIRECT,reduced_rate
pos hsbc bank fees 7466 glasgow ltd ref-7657,exempt
Payment To Xero Software 4316 Birmingham Online Ref-3847,standard_rate
POS AMAZON UK 5631  ONLINE,standard_rate
SQ *ADOBE CREATIVE  ONLINE,standard_rate
DD UBER EATS 6179 BRISTOL LTD,standard_rate
SQ *GOOGLE WORKSPACE 1627  STORE REF-3416,standard_rate
card adobe creative 4654 london store,standard_rate
CARD GOOGLE WORKSPACE GLASGOW,standard_rate
PAYMENT TO AMAZON UK 195 BRISTOL DIRECT,standard_rate
SQ *PAYROLL TRANSFER 9589  REF-5466,outside_scope
IZ *XERO SOFTWARE ONLINE,standard_rate
PAYMENT TO AVIVA INSURANCE 4517 BIRMINGHAM REF-4550,exempt
DD LINKEDIN PREMIUM 599 ONLINE ONLINE,standard_rate
IZ *BOOTS UK 566  STORE,standard_rate
BARCLAYS BANK 4541  LTD REF-2866,exempt
PAYMENT TO HSBC BANK FEES 3978 LEEDS UK,exempt
IZ *HSBC BANK FEES  PLC REF-1002,exempt
SQ *INTRA ACCOUNT TRANSFER 1558 UK PLC REF-6376,outside_scope
POS AMAZON EU 2164 LEEDS STORE REF-5198,standard_rate
BOOTS UK  ONLINE,standard_rate
IZ *ROYAL MAIL 7533 GLASGOW PLC,exempt
pos lidl gb 8706  plc ref-2083,zero_rated
DD STATIONERY STATION LONDON PLC REF-1524,standard_rate
POS PAYROLL TRANSFER 7240 BRISTOL STORE REF-9244,outside_scope
ASDA SUPERMARKET 8008  PLC REF-8178,zero_rated
DD AVIVA INSURANCE 5772  UK,exempt
WATERSTONES 1707 ONLINE ONLINE REF-5948,zero_rated
payment to xero software  ref-9810,standard_rate
SQ *QUICKBOOKS BRISTOL REF-7103,standard_rate
CARD LNER TICKETS BIRMINGHAM DIRECT,zero_rated
PAYMENT TO POST OFFICE 1417 LONDON DIRECT,exempt
POS ADOBE CREATIVE  UK,standard_rate
IZ *UBER EATS 7513 MANCHESTER STORE REF-6956,standard_rate
CARD AMAZON UK 1681  LTD REF-4365,standard_rate
Payment To Tesco Stores  Plc Ref-8260,zero_rated
LNER TICKETS 395 LONDON UK REF-1815,zero_rated
Sq *Lner Tickets 8033 Manchester Direct Ref-2070,zero_rated
CARD LIDL GB 2027  STORE,zero_rated
CARD QUICKBOOKS 1210 LONDON STORE,standard_rate
SQ *TESCO EXPRESS BIRMINGHAM PLC REF-8239,zero_rated
Dd Aldi Stores 9423 Manchester Uk Ref-2264,zero_rated
DD NATIONAL EXPRESS 1615 GLASGOW ONLINE,zero_rated
DIRECTOR DRAWINGS 4223 ONLINE DIRECT,outside_scope
Payment To Westminster Council 1742 Online Store,outside_scope
SQ *TESCO STORES 6637 LEEDS REF-7118,zero_rated
Payment To Royal Mail  Direct Ref-7065,exempt
CARD LIDL GB 6886 ONLINE PLC,zero_rated
PAYMENT TO AMAZON UK 1492  ONLINE,standard_rate
POS AMAZON UK 7524  DIRECT,standard_rate
iz *amazon kindle 8546 leeds online ref-1580,zero_rated
SQ *HMRC SHIPLEY 7789 UK UK,outside_scope
POS WESTMINSTER COUNCIL  STORE,outside_scope
SQ *TESCO EXPRESS 3127  UK REF-8822,zero_rated
POS OCTOPUS ENERGY BIRMINGHAM REF-5259,reduced_rate
pos amazon kindle 1256 birmingham uk ref-5413,zero_rated
Dd National Express 4138  Store,zero_rated
CARD ASDA SUPERMARKET 3729  DIRECT REF-8145,zero_rated
SQ *WATERSTONES LEEDS DIRECT REF-3730,zero_rated
POS ADOBE CREATIVE 7236 ONLINE REF-1153,standard_rate
CARD AMAZON KINDLE 4155 LONDON,zero_rated
XERO SOFTWARE  PLC,standard_rate
SQ *LNER TICKETS 1511 MANCHESTER PLC,zero_rated
DD AMAZON UK 8924 LEEDS DIRECT,standard_rate
SQ *HMRC SHIPLEY 8150  REF-4145,outside_scope
PAYMENT TO WESTMINSTER COUNCIL 1051 LEEDS LTD REF-8699,outside_scope
OCTOPUS ENERGY 6561  PLC,reduced_rate
POS DIRECTOR DRAWINGS 554 LONDON LTD,outside_scope
EON NEXT 8481 GLASGOW ONLINE REF-8209,reduced_rate
westminster council 1181  uk,outside_scope
octopus energy 5627 manchester online,reduced_rate
POS TESCO EXPRESS 897 UK LTD,zero_rated
SQ *BRITISH GAS 5319 BRISTOL REF-3346,reduced_rate
CARD OCTOPUS ENERGY 3243 GLASGOW PLC REF-9481,reduced_rate
DD ASDA SUPERMARKET 2506 LONDON PLC,zero_rated
SAGE SUBSCRIPTION 1694 MANCHESTER LTD,standard_rate
IZ *LNER TICKETS 1934 UK ONLINE,zero_rated
SQ *TRAINLINE 9093 MANCHESTER REF-9946,zero_rated
IZ *ADOBE CREATIVE  DIRECT REF-1012,standard_rate
Payment To Westminster Council  Ltd,outside_scope
QUICKBOOKS 1388  ONLINE REF-9222,standard_rate
PAYMENT TO XERO SOFTWARE 8868  REF-8731,standard_rate
dd royal mail 4491 glasgow plc,exempt
SQ *HMRC SHIPLEY 3697  UK,outside_scope
Sq *Aviva Insurance 5619  Plc,exempt
POS AVIVA INSURANCE 2786,exempt
Payment To Asda Supermarket 7230  Ref-2181,zero_rated
sq *lner tickets 4668 glasgow ltd,zero_rated
quickbooks 5702 online uk ref-4281,standard_rate
pos microsoft 365 glasgow online,standard_rate
Card Intra Account Transfer 1371  Online Ref-5604,outside_scope
POS EON NEXT BRISTOL REF-6610,reduced_rate
DD TFL TRAVEL  REF-7081,zero_rated
iz *intra account transfer 7307  direct,outside_scope
card eon next 8861  store ref-9810,reduced_rate
Card Trainline 6744 London Online,zero_rated
CARD HSBC BANK FEES 3404  LTD,exempt
CARD NATIONAL EXPRESS 8794 BRISTOL LTD REF-9061,zero_rated
Payment To Microsoft 365  Ltd Ref-2900,standard_rate
PAYMENT TO AMAZON KINDLE  UK REF-3134,zero_rated
BOOTS UK LONDON DIRECT,standard_rate
IZ *AA BREAKDOWN 5644 GLASGOW UK,exempt
dd adobe creative  uk,standard_rate
POS HMRC SHIPLEY 3659 BRISTOL UK REF-6487,outside_scope
payment to british gas 8082  direct,reduced_rate
SQ *AA BREAKDOWN BIRMINGHAM UK REF-1846,exempt
DD TRAINLINE 9902  STORE,zero_rated
SQ *NATIONAL EXPRESS 6358  ONLINE REF-3432,zero_rated
DD SAINSBURYS 5907  PLC,zero_rated
AA BREAKDOWN 101 MANCHESTER PLC,exempt
PAYMENT TO BARCLAYS BANK 7302 MANCHESTER UK REF-5561,exempt
DD ADOBE CREATIVE 9138  DIRECT REF-5617,standard_rate
SQ *LIDL GB 2870  UK,zero_rated
SQ *BARCLAYS BANK,exempt
SQ *EON NEXT 7352 MANCHESTER DIRECT REF-4191,reduced_rate
CARD SAGE SUBSCRIPTION MANCHESTER REF-2305,standard_rate
pos tesco stores 9360  store,zero_rated
IZ *HMRC SHIPLEY 7984 MANCHESTER,outside_scope
POS AMAZON UK  DIRECT REF-5723,standard_rate
CARD ADOBE CREATIVE 4070  PLC REF-6292,standard_rate
DD GOOGLE WORKSPACE  LTD,standard_rate
IZ *AMAZON UK 9884 ONLINE DIRECT,standard_rate
PAYMENT TO AMAZON UK 1943 UK LTD REF-3425,standard_rate
SQ *INTRA ACCOUNT TRANSFER 8386  LTD,outside_scope
DD WATERSTONES MANCHESTER PLC REF-7771,zero_rated
IZ *BRITISH GAS  PLC,reduced_rate
SQ *GOOGLE WORKSPACE 3950 UK PLC,standard_rate
DD DIRECTOR DRAWINGS 8555  PLC REF-6747,outside_scope
PAYMENT TO MICROSOFT 365  LTD,standard_rate
pos waterstones 1295  uk,zero_rated
Uber Eats 6507 Uk Uk,standard_rate
Pos Amazon Uk,standard_rate
IZ *TFL TRAVEL  PLC,zero_rated
PAYMENT TO BRITISH GAS 5036 LEEDS LTD,reduced_rate
SQ *AMAZON KINDLE 9280  ONLINE REF-6996,zero_rated
QUICKBOOKS 4124 LONDON,standard_rate
Payment To Waterstones  Ltd,zero_rated
IZ *EDF ENERGY 2518 GLASGOW,reduced_rate
POS PAYROLL TRANSFER GLASGOW ONLINE,outside_scope
IZ *BOOTS UK LEEDS,standard_rate
DD HSBC BANK FEES,exempt
OCTOPUS ENERGY 4551 LONDON STORE,reduced_rate
PAYMENT TO LIDL GB 9366 GLASGOW LTD,zero_rated
PAYMENT TO GOOGLE WORKSPACE 6001 LEEDS,standard_rate
Iz *Microsoft 365 Bristol Plc,standard_rate
SQ *TESCO STORES  STORE REF-9928,zero_rated
PAYMENT TO TRAINLINE 4330  LTD,zero_rated
Lidl Gb  Uk,zero_rated
POS ROYAL MAIL LONDON UK REF-9714,exempt
IZ *LNER TICKETS 3860  ONLINE,zero_rated
Payment To Edf Energy 6974  Plc Ref-3284,reduced_rate
Payment To British Gas  Plc Ref-6109,reduced_rate
payment to edf energy 6706 glasgow direct,reduced_rate
IZ *DELIVEROO 2293  PLC REF-9110,standard_rate
POS ROYAL MAIL 2472  STORE,exempt
IZ *ALDI STORES 7500 UK STORE,zero_rated
PAYMENT TO TESCO STORES 1989 GLASGOW ONLINE REF-5279,zero_rated
EON NEXT 2024 MANCHESTER REF-4909,reduced_rate
Card Linkedin Premium 4004 Leeds Online,standard_rate
DD TFL TRAVEL  STORE REF-3448,zero_rated
DD ROYAL MAIL 2968 UK DIRECT REF-2119,exempt
POS AMAZON UK 5663 GLASGOW ONLINE,standard_rate
POS INTRA ACCOUNT TRANSFER GLASGOW STORE,outside_scope
iz *lidl gb birmingham direct,zero_rated
Sq *Microsoft 365 Uk Uk Ref-8778,standard_rate
PAYMENT TO SAGE SUBSCRIPTION LONDON REF-7747,standard_rate
dd waterstones 1794  online,zero_rated
POS XERO SOFTWARE 316 BIRMINGHAM LTD,standard_rate
Payment To Lidl Gb 7378 Leeds Ref-7809,zero_rated
payment to edf energy leeds store ref-3856,reduced_rate
TESCO STORES 5268,zero_rated
sq *sage subscription 5741  store,standard_rate
POS WATERSTONES  ONLINE REF-9115,zero_rated
IZ *LIDL GB  REF-5183,zero_rated
POS DIRECTOR DRAWINGS 5805 GLASGOW ONLINE REF-4588,outside_scope
iz *google workspace 2750 glasgow direct,standard_rate
SQ *TRAINLINE 1405  ONLINE,zero_rated
PAYMENT TO AVIVA INSURANCE 8828 LONDON STORE REF-1883,exempt
CARD STATIONERY STATION BRISTOL DIRECT,standard_rate
DD TRAINLINE 3572 BIRMINGHAM DIRECT,zero_rated
AMAZON UK 5106  ONLINE,standard_rate
DD HMRC PAYMENTS MANCHESTER PLC,outside_scope
TFL TRAVEL 7939 BRISTOL UK,zero_rated
card aldi stores london ltd ref-6901,zero_rated
Pos Sainsburys 7828 London,zero_rated
sq *hmrc payments 5088 online plc,outside_scope
POS TESCO STORES MANCHESTER UK REF-3222,zero_rated
IZ *OCTOPUS ENERGY 3670  DIRECT,reduced_rate
Card Boots Uk Online Ltd,standard_rate
SQ *AMAZON EU 2277 ONLINE UK,standard_rate
DD XERO SOFTWARE 9734  UK,standard_rate
Sq *Octopus Energy 9561 Glasgow Direct Ref-7638,reduced_rate
card linkedin premium 8660 london store,standard_rate
TFL TRAVEL LEEDS ONLINE,zero_rated
Iz *Hmrc Payments 6458  Direct,outside_scope
HMRC PAYMENTS 9096 LEEDS PLC REF-6334,outside_scope
PAYMENT TO DIRECTOR DRAWINGS 5201 BRISTOL PLC,outside_scope
Sq *Payroll Transfer  Ltd Ref-4545,outside_scope
POS HMRC PAYMENTS 1195  LTD REF-8320,outside_scope
POS LNER TICKETS  UK REF-6262,zero_rated
DD AMAZON KINDLE  LTD,zero_rated
payment to eon next 4676  store ref-9429,reduced_rate
CARD XERO SOFTWARE 7976  PLC REF-7388,standard_rate
Iz *Tesco Express 3904 Manchester Ltd,zero_rated
DD TESCO EXPRESS 2408  DIRECT,zero_rated
Iz *Deliveroo 8258 Birmingham Store,standard_rate
IZ *HMRC SHIPLEY GLASGOW UK REF-3312,outside_scope
Payment To Octopus Energy  Store,reduced_rate
CARD DIRECTOR DRAWINGS 1880 MANCHESTER REF-6122,outside_scope
Iz *Lidl Gb Glasgow Online Ref-5543,zero_rated
Sq *Linkedin Premium Glasgow Direct Ref-6826,standard_rate
IZ *INTRA ACCOUNT TRANSFER  ONLINE,outside_scope
IZ *EDF ENERGY 3150 GLASGOW LTD REF-4312,reduced_rate
DD MICROSOFT 365 3892 BRISTOL DIRECT,standard_rate
POS LNER TICKETS 7431 BIRMINGHAM PLC,zero_rated
DD ASDA SUPERMARKET LEEDS,zero_rated
Payment To Hsbc Bank Fees Online Ltd Ref-5887,exempt
POS ALDI STORES BIRMINGHAM LTD,zero_rated
DD SAINSBURYS GLASGOW DIRECT REF-9037,zero_rated
SQ *XERO SOFTWARE  ONLINE REF-8835,standard_rate
IZ *AMAZON EU 9249  DIRECT,standard_rate
DD STATIONERY STATION 8362 MANCHESTER,standard_rate
PAYMENT TO GOOGLE WORKSPACE 7686 ONLINE PLC REF-2705,standard_rate
SQ *ROYAL MAIL 4532  LTD,exempt
SQ *AMAZON UK 6657  STORE,standard_rate
IZ *XERO SOFTWARE 5726 MANCHESTER PLC,standard_rate
adobe creative 3336  uk ref-6613,standard_rate
PAYMENT TO TESCO STORES MANCHESTER UK REF-2638,zero_rated
IZ *HMRC PAYMENTS MANCHESTER LTD,outside_scope
PAYMENT TO MICROSOFT 365 7470 LEEDS STORE REF-8506,standard_rate
CARD POST OFFICE  REF-6270,exempt
PAYMENT TO STATIONERY STATION  PLC,standard_rate
TFL TRAVEL 6580 BRISTOL LTD,zero_rated
PAYMENT TO HSBC BANK FEES BIRMINGHAM ONLINE,exempt
SQ *AMAZON EU 6912 UK ONLINE REF-7113,standard_rate
ALDI STORES 9714 UK UK REF-8896,zero_rated
Sq *Stationery Station 3753 Birmingham Online Ref-7395,standard_rate
waterstones 5013 london store,zero_rated
iz *hmrc payments 9012 uk direct,outside_scope
Sq *Barclays Bank 6940 London Plc,exempt
POS AMAZON UK 7000 ONLINE DIRECT,standard_rate
SQ *LNER TICKETS 8827 BRISTOL REF-4734,zero_rated
iz *aa breakdown manchester ltd ref-7265,exempt
Sq *Intra Account Transfer 4057  Plc Ref-3117,outside_scope
Lidl Gb London Direct,zero_rated
PAYMENT TO BRITISH GAS  PLC REF-1812,reduced_rate
SQ *POST OFFICE,exempt
DD MICROSOFT 365 4450 GLASGOW UK,standard_rate
DD ALDI STORES 259 BIRMINGHAM PLC,zero_rated
IZ *HMRC PAYMENTS 2627  ONLINE,outside_scope
DD LINKEDIN PREMIUM 6618  STORE REF-3557,standard_rate
DD SAINSBURYS 4021  ONLINE,zero_rated
IZ *MICROSOFT 365 4330  UK,standard_rate
POS DELIVEROO 2580 LEEDS REF-2439,standard_rate
DD ADOBE CREATIVE 6543 BRISTOL ONLINE,standard_rate
CARD SAINSBURYS 7134 LONDON ONLINE,zero_rated
PAYMENT TO SAGE SUBSCRIPTION 1548 LEEDS,standard_rate
sq *tesco stores  store,zero_rated
card deliveroo 7931  ref-7352,standard_rate
POS STATIONERY STATION UK LTD,standard_rate
PAYMENT TO QUICKBOOKS 113 LEEDS PLC,standard_rate
Iz *Quickbooks 7008  Plc,standard_rate
Iz *Deliveroo 4213  Ltd Ref-5385,standard_rate
payment to lner tickets manchester ltd,zero_rated
CARD EON NEXT 8405  DIRECT,reduced_rate
pos deliveroo 4891  online,standard_rate
